id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime3059DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime6089DaysPastDueNotWorse,NumberOfDependents
104464,1,0.9435056490000001,38,2,0.299500076,6600.0,6,0,1,2,1.0
104480,1,0.861677733,51,2,1.227120536,3583.0,15,0,1,0,1.0
1045,1,0.8295605859999999,34,1,0.24818795300000002,4000.0,6,0,1,0,2.0
10452,1,0.089741436,55,0,1.034881138,4500.0,20,0,3,0,0.0
10454,1,1.013703069,46,6,0.621415417,3800.0,11,1,1,3,3.0
104548,1,0.804398534,65,0,0.292165772,7262.0,7,1,1,0,0.0
104550,1,1.082735263,51,4,0.7467088820000001,6000.0,10,0,1,1,0.0
104561,1,0.8850690929999999,35,0,0.432118671,3100.0,7,1,0,1,3.0
10457,1,0.0,67,0,0.275995575,1807.0,7,0,0,0,0.0
104585,1,0.417072745,58,0,0.758589347,5500.0,17,4,1,2,1.0
104589,1,0.7152447009999999,61,0,0.358997395,11130.0,17,0,1,0,0.0
1046,0,0.631259134,39,0,0.273340433,2816.0,7,0,0,0,0.0
104643,1,0.9999998999999999,41,4,0.86963815,4172.0,7,3,2,3,1.0
10466,1,0.931133608,47,1,0.50429914,5000.0,6,3,1,0,2.0
104681,1,0.072561063,59,1,0.25834833,5000.0,8,0,0,0,2.0
1047,0,0.034384238,84,0,51.0,8000.0,10,0,0,0,0.0
104704,1,0.39191003700000004,52,0,0.559863448,4100.0,6,0,1,0,3.0
104713,1,0.929253537,36,3,2500.0,0.0,5,0,0,0,0.0
104715,1,0.997001499,34,1,0.616011505,2085.0,8,3,1,4,0.0
10473,1,0.563621139,68,0,0.373260738,9917.0,6,0,1,0,0.0
10474,1,0.523462094,47,2,0.569574734,6395.0,11,0,1,0,2.0
104752,1,0.8744024340000001,46,2,0.030777256,1916.0,2,0,0,0,2.0
1048,0,0.054537616,53,0,0.26682433899999997,4650.0,10,0,1,0,0.0
104818,1,0.0,59,1,4019.0,6000.0,10,0,3,0,2.0
10482,1,0.9999998999999999,58,1,0.19514967800000002,7916.0,3,1,1,0,1.0
104858,1,1.105788423,30,1,973.0,5500.0,7,3,0,5,1.0
104874,1,0.10513158199999999,60,1,1.315835906,6800.0,11,0,4,0,0.0
104875,1,0.684144819,38,0,0.452499046,2620.0,3,0,1,0,2.0
1049,0,0.50009998,34,0,0.21107182100000002,8200.0,3,0,1,0,0.0
104900,1,0.906529602,26,0,426.0,1640.0,3,0,0,0,0.0
104932,1,0.9999998999999999,27,1,0.29361892,2240.0,2,2,0,1,1.0
104956,1,0.158116285,53,1,0.608894391,10500.0,18,1,4,0,2.0
104979,1,0.96969112,50,1,0.469316335,8000.0,8,0,2,0,3.0
104990,1,0.788873039,40,0,0.214865709,1600.0,4,0,0,0,2.0
105,0,0.0031088490000000003,57,0,0.258939285,8333.0,7,0,1,0,0.0
1050,0,0.11282021099999999,81,0,0.312868713,10000.0,6,0,1,0,0.0
105029,1,0.9999998999999999,35,0,0.075274961,7000.0,1,2,0,1,3.0
105036,1,0.9999998999999999,40,0,0.12071034300000001,4166.0,3,1,0,0,2.0
105062,1,0.914228576,42,1,0.27122678899999997,6300.0,9,0,2,0,0.0
105085,1,0.16428516099999999,54,3,0.546739055,14366.0,14,0,1,0,4.0
1051,0,0.012538556999999999,63,0,0.38510101,2375.0,12,0,2,0,0.0
105127,1,0.928407159,41,1,0.190317488,5700.0,5,4,0,0,3.0
105130,1,0.039551451,60,0,1292.0,0.0,15,0,3,0,0.0
105136,1,0.098472395,42,0,0.511503478,5606.0,8,0,3,0,3.0
10516,1,0.9999998999999999,39,0,0.160865475,2125.0,1,0,0,1,3.0
105166,1,0.9282774840000001,54,2,0.418060875,4960.0,6,0,1,0,2.0
105171,1,0.884743504,46,2,0.551809998,5220.0,5,1,1,1,2.0
105181,1,0.9999998999999999,58,0,0.0,4800.0,0,0,0,0,0.0
1052,0,0.996101804,43,0,2.5791717419999998,1641.0,9,0,2,0,3.0
105222,1,0.9513510479999999,54,1,0.141169854,5333.0,9,0,0,0,4.0
105226,1,0.175310265,55,3,0.08653545800000001,3200.0,17,2,0,1,1.0
105230,1,0.595090332,36,0,0.27545423399999996,5833.0,8,0,1,0,0.0
105235,1,0.9493468409999999,25,0,0.062316285,1700.0,1,0,0,0,0.0
105239,1,1.0069986,29,0,0.5823062170000001,3650.0,6,1,2,0,1.0
10524,1,0.86733303,39,0,663.0,2900.0,3,0,0,1,4.0
105244,1,0.498985396,43,1,0.55786005,5158.0,14,0,1,0,3.0
105252,1,0.890624559,54,3,3302.0,8700.0,7,0,1,1,0.0
105268,1,0.9999998999999999,29,0,0.024991668999999998,3000.0,2,0,0,0,3.0
105282,1,0.010942277,60,0,0.582382874,5698.0,17,0,2,0,0.0
1053,1,0.232226657,59,6,6.094452774,2000.0,16,2,1,2,1.0
105304,1,1.00554939,49,1,0.376221498,3683.0,5,0,1,0,0.0
105323,1,0.19264588300000002,38,2,0.159473421,6000.0,7,1,0,0,3.0
10533,1,1.0255116340000001,39,1,0.655335394,5500.0,11,0,2,0,0.0
105343,1,0.827723147,59,0,0.18060161100000002,8443.0,18,0,1,0,1.0
105351,1,0.8262934270000001,42,1,0.10996858,3500.0,4,0,0,0,0.0
105371,1,0.095060329,65,0,0.26710816800000003,3170.0,11,0,1,1,1.0
1054,0,0.048037040999999996,30,0,2235.0,2000.0,5,0,1,0,0.0
10541,1,0.9627881140000001,67,0,1.276836158,2300.0,9,0,1,2,0.0
105410,1,0.9999998999999999,34,2,0.006283919000000001,3500.0,4,0,0,0,0.0
105411,1,0.827242525,61,0,0.01029897,10000.0,1,1,0,0,0.0
105415,1,0.8086847070000001,49,3,1.333493282,2083.0,12,0,1,1,0.0
105420,1,0.643065389,29,0,0.012218828000000001,3600.0,4,0,0,0,1.0
105422,1,0.9999998999999999,25,0,41.0,9000.0,0,1,0,0,0.0
105454,1,1.078039342,51,2,0.7073428420000001,3785.0,8,0,1,1,2.0
105468,1,0.9999998999999999,36,2,0.094893155,2760.0,1,6,0,0,4.0
105496,1,1.0192072509999999,34,1,0.223316913,7916.0,10,0,0,0,3.0
10551,1,0.9093062009999999,66,0,0.417904204,4780.0,19,0,0,1,0.0
105554,1,0.0499002,30,0,0.0,2500.0,1,5,0,1,0.0
105579,1,0.11280758699999999,63,0,0.049797697,3212.0,10,0,0,0,0.0
105591,1,0.9999998999999999,64,1,1879.0,2500.0,4,3,1,1,2.0
105597,1,0.9999998999999999,51,0,0.255498778,4500.0,2,0,1,0,1.0
1056,0,0.520689428,68,3,0.7773704379999999,6000.0,9,0,3,0,0.0
105603,1,0.98913201,37,2,0.549578059,947.0,5,0,0,1,0.0
105611,1,0.9999998999999999,38,0,0.587804065,3000.0,4,3,1,1,0.0
105629,1,0.523171019,31,5,0.346515487,3615.0,12,0,1,2,2.0
105649,1,0.9999998999999999,53,0,0.147940824,2500.0,1,0,0,1,0.0
105652,1,0.9999998999999999,31,0,101.0,1170.0,2,0,0,0,0.0
105655,1,0.757789536,46,0,0.12882033699999998,3500.0,6,2,0,4,1.0
105667,1,0.8820638820000001,51,1,0.49811764700000005,4249.0,10,0,1,0,1.0
105668,1,0.86452981,49,1,5974.0,7844.0,16,0,2,0,2.0
105676,1,0.101112361,27,0,0.436239705,3520.0,7,0,1,0,0.0
1057,0,0.022135842000000003,48,0,0.003547815,6200.0,2,0,0,0,1.0
105720,1,0.9999998999999999,59,3,0.316698482,11000.0,3,0,1,1,1.0
105747,1,0.0018821320000000001,35,1,0.33076263899999997,5834.0,5,0,1,0,4.0
105748,1,0.493201795,48,1,0.578567268,8584.0,10,0,2,0,0.0
105771,1,1.151204511,41,0,0.200844257,4500.0,6,2,0,1,0.0
105774,1,0.9297544259999999,63,0,0.015996632,4750.0,6,0,0,0,0.0
105776,1,1.311352682,62,1,0.214431309,4905.0,3,3,0,0,0.0
105785,1,0.9999998999999999,41,0,0.023712027000000004,10500.0,1,0,1,0,2.0
1058,0,0.101790219,63,0,0.042235495,2343.0,5,0,0,0,0.0
105843,1,1.070673787,45,0,0.558319871,3094.0,6,0,0,0,0.0
105856,1,0.999384805,40,1,0.155477855,4289.0,8,1,0,1,1.0
105859,1,0.9999998999999999,50,0,0.513381995,8219.0,5,0,2,0,3.0
105862,1,0.9999998999999999,36,0,0.20383693,1250.0,1,0,0,0,0.0
105869,1,1.072618254,40,1,0.259891712,2400.0,8,1,1,4,2.0
10588,1,0.071503031,65,0,0.41010349100000004,5700.0,9,0,2,0,1.0
105897,1,0.527448733,37,0,0.151238159,6016.0,6,0,0,0,2.0
1059,0,0.323481841,26,0,262.0,450.0,3,0,0,0,0.0
105901,1,0.9999998999999999,31,0,0.240567559,3100.0,1,0,0,2,0.0
105913,1,0.092877968,43,1,0.244604317,2640.0,8,1,0,0,0.0
105936,1,0.24789813100000002,54,0,185.0,8987.0,6,2,0,1,0.0
10595,1,0.63189077,41,2,0.16356173,9500.0,9,0,0,0,2.0
105984,1,1.044510386,58,2,576.0,6600.0,12,0,0,0,0.0
106,0,0.11483094099999999,46,0,0.026235802000000003,6250.0,6,0,0,0,3.0
106032,1,0.7933467740000001,46,2,0.509987934,7458.0,11,2,1,0,2.0
106067,1,0.910699535,69,5,95.30092237,2601.0,14,1,2,5,1.0
106075,1,1.044711014,33,1,0.773572965,7900.0,7,0,1,0,3.0
1061,0,0.022420519,72,0,1004.0,7200.0,6,0,1,0,0.0
106132,1,0.781243751,47,0,0.36275588799999997,4542.0,7,0,1,0,1.0
106138,1,0.9711511,34,5,0.505555556,4139.0,9,2,0,3,1.0
106142,1,0.055040682,44,0,0.34842425200000005,6250.0,10,0,1,0,3.0
10617,1,1.058159802,48,8,3082.0,2445.0,11,1,2,2,0.0
106173,1,0.0,62,0,0.010888252,3489.0,8,0,0,0,0.0
106187,1,0.9999998999999999,58,2,0.725818545,4000.0,8,2,1,0,2.0
1062,0,0.002349883,66,0,0.39184953,5103.0,5,0,2,0,0.0
10620,1,0.9856028790000001,53,1,0.381117001,13016.0,5,0,1,0,4.0
106213,1,1.09611658,30,1,0.19731971899999998,7834.0,18,2,0,0,2.0
106219,1,0.9356384090000001,51,1,0.307613432,3900.0,4,0,0,0,0.0
106277,1,0.9465535079999999,49,2,1.508692903,12653.0,16,0,4,1,1.0
106286,1,0.9999998999999999,63,0,0.294705786,6100.0,1,2,1,0,0.0
1063,0,0.19253489999999998,38,0,0.225741941,12500.0,12,0,2,0,0.0
106345,1,0.090640057,28,0,1.098966277,5900.0,16,0,2,0,0.0
106348,1,0.17014480899999998,39,0,0.7400764479999999,3400.0,11,0,2,0,1.0
10636,1,0.7250768870000001,71,0,1888.0,6000.0,9,0,0,0,0.0
106381,1,0.87359108,36,2,0.424726661,4755.0,8,4,0,0,1.0
106398,1,1.014328808,59,2,3073.0,0.0,7,2,2,0,0.0
1064,0,0.251804415,66,0,0.611755298,2500.0,7,0,1,0,0.0
106441,1,1.055973636,69,2,0.173860034,4100.0,12,1,0,0,0.0
106445,1,0.9999998999999999,32,1,206.0,3100.0,5,1,0,0,0.0
106446,1,0.11884529099999999,47,1,0.263787257,11205.0,11,2,3,0,0.0
106447,1,0.244880762,63,2,0.40686506100000003,6350.0,14,0,3,0,0.0
106455,1,0.553486768,33,0,0.7100724820000001,4000.0,11,0,2,0,3.0
106477,1,0.643856921,28,1,0.896377422,2373.0,11,4,1,0,0.0
106493,1,1.00259536,35,3,0.834675101,3477.0,9,2,2,0,2.0
1065,0,0.088911089,35,0,0.000526177,3800.0,3,0,0,0,0.0
106501,1,0.9999998999999999,40,0,0.154759022,4128.0,2,5,2,0,0.0
106512,1,0.9999998999999999,40,0,0.0,3075.0,0,0,0,0,0.0
106531,1,0.043093186,64,1,0.303289378,6900.0,8,1,1,0,3.0
106538,1,0.20991160399999997,54,0,1.57057257,1501.0,8,0,3,0,0.0
106545,1,0.08690773800000001,45,1,0.057460612,9710.0,10,0,0,0,1.0
106564,1,0.688101697,40,1,0.340296053,12159.0,16,0,2,1,2.0
106566,1,0.041801496,55,5,1.316818485,4500.0,17,1,3,0,2.0
106577,1,0.236167149,31,0,0.676294959,7200.0,13,0,3,0,0.0
106592,1,0.62037962,25,1,0.16191904,2000.0,2,0,0,1,4.0
1066,0,0.9877433309999999,50,0,0.4474,9999.0,13,0,2,0,0.0
10661,1,0.9999998999999999,27,0,0.002719565,6250.0,0,1,0,1,4.0
106611,1,0.847892221,26,3,0.191120259,3400.0,8,0,0,0,0.0
106643,1,0.508659792,38,0,0.954120346,5666.0,16,0,2,0,1.0
106649,1,0.251963255,33,0,0.216556689,5000.0,12,0,0,0,0.0
106684,1,1.029169607,25,0,0.314345501,4300.0,18,0,1,1,0.0
106695,1,0.23701496,64,0,0.8664534190000001,2500.0,11,0,2,0,0.0
1067,0,0.9999998999999999,68,1,0.0,5300.0,0,1,0,0,0.0
10670,1,0.058415888,38,0,0.636022775,7200.0,13,0,1,0,2.0
106726,1,0.290431232,53,1,0.246942341,5150.0,10,0,1,0,0.0
106762,1,0.9474426359999999,28,2,0.271970012,2400.0,7,0,0,0,1.0
106768,1,0.630347828,50,2,0.74167069,8283.0,9,0,2,0,0.0
106769,1,0.232300495,56,1,0.831209567,5100.0,16,0,1,0,1.0
106777,1,0.970893142,39,1,0.5591858129999999,11446.0,9,0,3,2,2.0
1068,0,0.030761367999999997,62,0,0.015661446000000002,3000.0,5,0,1,0,0.0
106821,1,0.83429315,61,0,1.561987985,1830.0,9,0,2,0,0.0
106853,1,0.728365892,44,1,0.389105799,10500.0,5,0,2,0,4.0
106862,1,0.857142857,41,0,57.0,6400.0,1,2,0,0,0.0
106869,1,0.9999998999999999,33,0,0.174510621,2400.0,2,0,0,0,2.0
106872,1,0.0,35,2,0.399049175,6730.0,4,1,1,1,1.0
1069,0,0.21899158800000001,54,0,0.586137954,3000.0,13,0,1,0,0.0
106906,1,0.31168831199999997,58,0,0.366181535,9000.0,5,0,2,0,2.0
10691,1,0.989273702,31,1,0.23608903,3773.0,7,0,0,1,0.0
106922,1,0.0,51,0,0.579399474,12921.0,8,0,5,0,2.0
106923,1,0.6105599,45,1,0.289816815,12500.0,10,0,1,0,4.0
106971,1,0.9999998999999999,33,0,23.0,6202.0,0,8,0,0,0.0
106993,1,0.9999998999999999,42,4,0.667333167,4000.0,9,1,4,0,3.0
107,0,0.018886792,80,0,0.0034787790000000004,10060.0,5,0,0,0,0.0
1070,0,0.9999998999999999,38,0,0.110878973,6700.0,3,0,0,0,3.0
107004,1,0.9999998999999999,49,0,0.671610169,3775.0,3,0,1,1,1.0
10701,1,0.000888036,85,0,0.009998334000000001,6000.0,17,0,1,0,0.0
107049,1,0.000711095,80,1,0.478645066,12900.0,13,0,4,0,1.0
107072,1,0.9999998999999999,53,2,0.027643807000000003,8500.0,3,0,0,0,2.0
107092,1,0.073615289,34,0,0.336665334,2500.0,5,0,0,0,2.0
107096,1,0.9999998999999999,49,2,0.31230690000000005,3883.0,4,1,0,4,2.0
1071,0,0.0,45,0,0.365016502,7574.0,10,0,2,0,1.0
107134,1,0.703227987,36,1,0.40161667700000003,4700.0,7,0,1,0,3.0
107157,1,0.09900003,62,0,0.019997143000000002,7000.0,11,0,0,1,0.0
107176,1,0.904925085,43,3,0.677574302,3330.0,13,0,1,0,0.0
107182,1,0.8176477940000001,34,0,0.648018093,8400.0,11,0,1,0,3.0
1072,0,0.002072256,58,0,0.210742857,8749.0,12,0,2,0,0.0
107208,1,0.9999998999999999,24,1,0.148243359,3500.0,2,1,0,0,0.0
107216,1,0.504225114,65,5,0.28084322100000003,8680.0,13,1,1,0,1.0
107243,1,0.8598770440000001,52,2,0.506017604,5566.0,18,0,1,0,2.0
107262,1,0.729129805,47,4,0.5720321079999999,7100.0,12,0,2,0,2.0
10728,1,0.9999998999999999,28,0,0.341569767,1375.0,1,0,0,0,0.0
1073,0,0.22396718100000002,49,0,1632.0,3585.0,8,0,1,0,0.0
10731,1,0.148573275,51,0,0.569851504,10235.0,11,0,3,0,2.0
107310,1,0.5283361560000001,45,0,0.431625904,6500.0,12,0,2,0,3.0
107319,1,0.9999998999999999,52,2,0.8937592870000001,1345.0,2,1,1,3,1.0
107328,1,0.044865664000000006,31,2,0.209647495,4850.0,5,0,0,1,2.0
107342,1,0.7964071859999999,61,1,1483.0,3666.0,5,1,0,0,0.0
107352,1,1.192012289,42,2,0.449278268,4987.0,5,3,2,2,2.0
107354,1,0.9999998999999999,68,1,1.380070105,1996.0,7,1,1,0,0.0
107383,1,0.9393019020000001,41,3,0.169261534,7000.0,5,0,0,0,4.0
107386,1,0.484940521,35,3,663.0,3200.0,9,4,0,0,0.0
107392,1,1.068490002,56,1,0.275668537,3028.0,6,0,0,1,0.0
107397,1,0.0,60,2,1.0432972520000001,1200.0,7,3,0,1,0.0
1074,0,0.22020183399999999,34,0,0.462354974,4050.0,10,0,2,0,1.0
107413,1,0.667922341,33,0,0.015381135,4420.0,3,0,0,0,2.0
107420,1,1.00999001,23,0,0.020675396000000002,1450.0,2,0,0,0,0.0
107436,1,0.9999998999999999,51,0,0.095268542,6255.0,1,3,0,0,2.0
107439,1,0.126045419,74,0,0.044017359000000006,8064.0,5,0,0,0,0.0
107442,1,0.207983361,27,1,0.084158416,1615.0,3,1,0,0,0.0
107458,1,0.9999998999999999,40,1,0.092405653,6438.0,1,2,0,0,2.0
107469,1,0.920017823,45,3,0.595523724,5584.0,12,0,1,1,1.0
107476,1,0.935447015,31,0,1002.0,5000.0,7,0,1,0,1.0
10749,1,0.889868355,42,1,0.835989568,3450.0,9,2,1,0,0.0
107493,1,0.904260915,42,1,0.140062435,4804.0,9,0,0,0,1.0
1075,0,0.788340389,43,0,0.099845092,7100.0,3,0,0,0,1.0
107512,1,1.086373944,62,2,0.4174872,2538.0,6,1,0,0,0.0
107527,1,0.94057822,54,0,0.7918190890000001,3006.0,9,2,2,2,1.0
107533,1,1.002285388,35,3,0.322116162,6180.0,11,0,0,0,1.0
107542,1,0.999333777,49,1,0.102389878,8535.0,5,0,1,0,0.0
107543,1,1.035964036,43,2,0.35401915899999997,2400.0,10,2,1,1,0.0
107550,1,0.9999998999999999,47,1,383.0,8276.0,1,0,0,0,0.0
107573,1,0.9999998999999999,54,0,0.0,3300.0,0,0,0,0,0.0
107587,1,1.029436268,46,0,0.074973224,2800.0,10,0,0,0,1.0
1076,0,0.034754891,73,0,1627.0,2500.0,12,0,2,0,0.0
107625,1,0.9999998999999999,58,2,0.103474131,4000.0,2,2,0,0,2.0
107648,1,1.065800162,70,2,624.0,7500.0,4,1,0,0,0.0
107669,1,0.35909393700000003,24,2,0.01065956,1500.0,4,1,0,0,0.0
10767,1,0.51795338,52,0,0.26818722300000003,9250.0,11,0,2,1,2.0
10769,1,0.751198392,45,1,1944.0,9458.0,15,0,1,0,0.0
107699,1,0.20492746899999997,69,0,0.196000879,4550.0,10,0,0,0,0.0
107700,1,0.137867179,76,2,0.073369332,11666.0,10,0,1,0,1.0
107707,1,0.9976811590000001,43,5,2752.0,5975.0,14,0,2,1,0.0
107710,1,0.191473518,53,0,0.7263728490000001,4242.0,12,0,2,0,0.0
107712,1,0.9999998999999999,37,0,0.0,3136.0,0,2,0,0,2.0
107733,1,0.9999998999999999,32,1,0.45182481799999996,2739.0,2,1,1,0,2.0
107748,1,0.67887658,65,0,0.27996889199999997,9000.0,6,0,2,0,1.0
107755,1,0.785764956,63,1,370.0,6000.0,3,0,0,0,0.0
107782,1,0.866251268,39,4,0.363471149,2200.0,5,0,1,0,2.0
107792,1,0.66505881,35,1,0.945120875,5666.0,12,0,2,1,3.0
1078,0,0.148225606,63,0,1313.0,3500.0,11,0,2,0,0.0
107802,1,0.849798479,39,0,0.6761369770000001,9256.0,12,0,2,0,0.0
107856,1,0.560505359,52,0,0.62090253,11500.0,15,0,2,0,0.0
107860,1,0.8227367520000001,61,1,1.965395894,1704.0,9,0,1,0,1.0
107884,1,0.004701008,66,0,0.000499917,6000.0,3,0,0,1,0.0
1079,0,0.68028326,80,0,0.42985336,4568.0,6,0,1,0,0.0
107902,1,0.9999998999999999,32,0,0.083029862,1372.0,2,2,0,1,0.0
107915,1,1.014690879,61,0,0.690775227,2308.0,4,0,1,0,0.0
107992,1,0.938847697,44,1,0.6477578829999999,6310.0,9,0,3,0,2.0
108,0,0.6354151570000001,32,0,0.519493502,3000.0,4,0,1,0,1.0
1080,0,0.179110121,41,0,0.27491843,9500.0,10,1,1,0,2.0
10802,1,0.49625935200000004,54,1,0.364165329,4983.0,4,0,1,0,0.0
108038,1,0.30597719,55,0,0.728305148,8100.0,15,0,4,0,0.0
108039,1,1.035152827,39,0,0.9711511,3500.0,11,0,2,0,2.0
108040,1,0.464535465,26,0,0.117952819,2500.0,2,1,0,1,0.0
108096,1,0.9854460620000001,27,1,0.342783505,2715.0,4,0,0,0,0.0
1081,0,0.211367652,60,0,0.24045329,10500.0,19,0,2,0,0.0
108102,1,0.908812775,62,0,0.164235371,6100.0,10,0,0,0,1.0
108112,1,0.9999998999999999,43,1,625.0,12416.0,4,1,0,0,0.0
108113,1,0.9999998999999999,38,0,0.202499362,3920.0,7,1,0,1,1.0
108114,1,0.9999998999999999,62,0,0.0,5832.0,1,0,0,0,2.0
108134,1,0.9999998999999999,45,0,0.04041721,2300.0,1,0,0,1,0.0
108136,1,0.957274913,36,1,0.319615263,6341.0,8,0,1,0,1.0
108172,1,0.9999998999999999,44,0,0.0,2200.0,0,1,0,0,3.0
108176,1,1.018782187,54,0,3175.0,864.0,8,1,1,1,1.0
108185,1,0.23191626199999998,37,0,0.44027986,2000.0,9,0,0,0,0.0
108188,1,0.510906498,44,0,0.160486626,12000.0,12,0,2,0,1.0
108197,1,1.043350408,62,5,0.583542039,2794.0,16,5,0,5,0.0
1082,0,0.012987013,22,0,0.0,0.0,2,0,0,0,0.0
108211,1,0.982003599,62,0,2376.0,12000.0,7,0,0,1,0.0
108219,1,0.302298445,52,2,2492.0,970.0,16,2,1,1,0.0
108245,1,0.9180819179999999,43,0,413.0,5700.0,2,0,0,0,1.0
10826,1,0.8774028190000001,67,3,1.4101404430000002,4200.0,12,4,3,1,0.0
108266,1,0.5040919460000001,41,1,0.640109058,3300.0,10,0,1,0,2.0
1083,0,0.247135843,34,0,0.09052408699999999,5666.0,3,0,0,0,1.0
108305,1,0.236020979,52,0,0.5331199999999999,6249.0,12,0,1,0,1.0
108307,1,0.0,40,2,0.33825124799999995,4608.0,8,1,1,0,0.0
10831,1,0.0,56,0,2132.0,10051.0,17,0,1,0,0.0
108320,1,0.7840531559999999,56,1,0.165626219,5125.0,3,0,0,0,0.0
108338,1,0.246424187,53,1,0.588601267,9000.0,17,0,3,1,1.0
10834,1,7.44e-05,54,2,1762.0,3333.0,15,0,1,0,1.0
108344,1,0.932369205,31,2,731.0,6000.0,4,1,0,0,0.0
108354,1,0.70643119,28,2,0.232255915,3000.0,4,0,0,1,0.0
108368,1,0.7763176690000001,39,0,4368.0,1500.0,12,0,4,0,0.0
1084,0,0.9999998999999999,43,0,0.129623459,3000.0,1,0,0,0,0.0
108402,1,0.889493497,55,2,0.67992689,9300.0,15,0,2,0,0.0
108408,1,0.0,32,1,0.161391783,5086.0,3,2,0,1,2.0
108422,1,0.9999998999999999,41,1,0.055322129000000005,8567.0,2,1,0,1,3.0
108433,1,0.779247363,53,2,0.6049801920000001,5300.0,4,3,1,1,0.0
108442,1,0.508251362,54,4,0.82712916,3545.0,13,0,0,1,3.0
1085,1,0.00073798,41,0,0.49312671799999996,4000.0,4,0,1,0,2.0
10850,1,0.872340426,82,0,0.270494145,3500.0,5,0,0,0,0.0
108501,1,0.6021997060000001,46,0,0.252699784,4166.0,12,0,0,0,0.0
108534,1,0.9999998999999999,29,2,1273.0,4000.0,7,0,0,0,1.0
108555,1,1.081330513,48,0,0.636619718,8164.0,6,0,2,0,0.0
108572,1,0.18838279600000002,44,0,0.012495537,2800.0,1,0,0,0,0.0
108576,1,0.386038373,28,1,0.186232505,3500.0,7,0,0,0,0.0
108585,1,0.993965725,54,4,0.6120798129999999,5562.0,5,1,1,1,2.0
108591,1,0.205253872,55,1,0.255372314,2000.0,3,0,0,1,2.0
108592,1,0.9999998999999999,40,1,0.02349979,2382.0,0,1,0,0,2.0
108598,1,0.905937509,60,0,1.30145612,2540.0,15,3,2,2,0.0
1086,0,0.946978196,34,0,0.335438375,9500.0,12,0,2,0,2.0
108619,1,0.41697049999999997,43,0,0.269478617,3413.0,5,0,1,0,4.0
108630,1,0.960214714,46,1,0.320412244,6500.0,7,0,1,0,4.0
108635,1,0.156800059,39,0,0.544874521,4701.0,13,0,2,0,2.0
10865,1,0.18873034100000002,37,2,0.484575835,2333.0,8,0,1,0,1.0
108660,1,0.9999998999999999,58,0,0.004061738,3692.0,0,0,0,0,3.0
10867,1,0.048694975,28,0,68.0,3500.0,2,0,0,0,0.0
108677,1,1.215568862,58,0,0.15932563800000002,6583.0,2,1,1,1,1.0
108678,1,0.8926741029999999,41,1,0.372704022,4300.0,8,0,0,4,4.0
108687,1,0.7489152990000001,53,2,1251.0,5500.0,6,2,1,0,0.0
1087,0,0.8663444709999999,34,0,0.14802475,2100.0,1,0,0,0,0.0
108733,1,0.9999998999999999,31,0,0.078854025,3664.0,4,2,0,1,2.0
108755,1,0.832031585,67,5,0.52862254,4471.0,11,0,1,0,0.0
108764,1,0.585647634,28,1,0.230832874,3625.0,5,1,0,0,0.0
108785,1,0.513466551,32,0,0.028048597999999998,6666.0,7,1,0,0,1.0
108788,1,0.486183794,49,2,0.296351824,2000.0,7,0,0,1,0.0
108789,1,0.7795123209999999,74,0,0.788605697,2000.0,11,0,1,0,0.0
108795,1,0.7294077309999999,30,3,0.960929088,6500.0,13,0,2,1,1.0
1088,0,0.0,87,0,0.067381539,6900.0,4,0,0,0,1.0
108806,1,0.753640808,46,1,1.1735301120000001,4200.0,15,1,2,0,1.0
10881,1,0.12476056699999999,28,0,0.8415417559999999,1400.0,6,0,0,0,0.0
108811,1,0.540918164,30,1,0.214649034,1965.0,4,1,0,0,0.0
1089,0,0.9999998999999999,66,0,0.22947141699999998,11142.0,6,0,1,0,0.0
108912,1,0.981607357,48,0,0.42289039799999995,3092.0,8,0,1,0,0.0
108921,1,0.264662369,74,0,0.47717842299999996,2650.0,11,0,0,0,0.0
108922,1,0.647847823,41,3,0.578016086,5594.0,5,1,1,0,3.0
108933,1,0.455981941,36,0,0.5188248360000001,8100.0,12,1,1,0,2.0
108964,1,1.118323473,39,2,1.8429951690000002,2483.0,11,0,1,1,2.0
108975,1,1.110147114,29,1,0.116109189,2600.0,10,0,0,0,2.0
108990,1,0.187638695,52,1,0.296300362,9108.0,10,0,1,0,0.0
109,0,0.9999998999999999,62,0,0.664221287,8314.0,8,0,3,0,0.0
1090,0,0.09611387800000001,41,0,0.224395714,8025.0,10,0,0,0,4.0
109005,1,0.0041969270000000005,59,2,0.63249077,3520.0,9,1,1,2,0.0
109016,1,0.033035762999999996,40,1,0.263298227,7500.0,6,0,1,0,0.0
109020,1,0.975688817,36,0,524.0,7200.0,8,0,0,0,0.0
1091,0,0.0,37,0,0.372395469,7150.0,3,0,2,0,2.0
109107,1,0.71285164,34,1,0.28752547,4416.0,12,0,0,0,1.0
109111,1,0.024560965,27,0,1.432783608,2000.0,5,1,1,0,0.0
109119,1,0.560982576,56,0,2.8540972680000003,1500.0,8,0,3,0,0.0
109121,1,0.980464544,50,2,0.843156357,2052.0,7,0,1,0,2.0
109156,1,0.9999998999999999,39,0,0.15878508300000002,2600.0,1,2,0,0,1.0
